rep,method,estimate,error,estimate_income,error_income,main_l2,pair_l2,validation_tv,ess,max_weight,num_trees
28,EB-offset hybrid: main,5.719037864239452,0.04950790340947808,23522.05072740882,-1000.8640707974591,1.4105537997986519e-15,0.43397088080672963,0.00926799903627626,287.70311459145853,0.010516336921308402,8.0
28,EB-offset hybrid: pairwise,5.8099811142716185,0.14045115344164483,24997.08274037738,474.16794217110146,3.6511688021724645e-15,5.3310972663773534e-15,0.003989102195298358,231.54837896554673,0.017131574886727414,4.0
29,Biased source,7.037603887305372,1.3680739264753985,39330.64444444444,14807.729646238164,0.9266238547851162,1.060182085482913,0.10773619316519188,449.9999999999999,0.0022222222222222222,
29,Main-effect EB,5.721661722755716,0.052131761925742204,22248.06291959718,-2274.851878609097,1.5117706247878613e-09,0.6082336470529902,0.01820233057853003,268.7911695418283,0.012428383727075692,
29,Fixed pairwise EB,5.710708463297557,0.04117850246758348,24759.40118315332,236.4863849470421,7.489108482859862e-11,1.0264448886277272e-10,0.004738557415492222,168.01979645398063,0.040640531613103464,
29,EB-offset hybrid: main,5.704084684048954,0.034554723218980676,22421.757978782876,-2101.1568194234023,8.864430641033585e-10,0.5709052529853552,0.017308513975195013,260.4503140914703,0.014117478159600736,7.0
29,EB-offset hybrid: pairwise,5.706644970088308,0.03711500925833455,24731.1314570509,208.21665884461981,4.0022447547654085e-09,6.784794058965475e-09,0.004639190159109326,167.9264281777096,0.04070581646801373,1.0
30,Biased source,7.255376042917359,1.585846082087385,40767.40000000001,16244.48520179373,0.9506599686491577,1.067981107558436,0.11084730427630299,449.9999999999999,0.0022222222222222222,
30,Main-effect EB,5.801056828553659,0.13152686772368494,23553.647550988237,-969.267247218042,5.844885425876081e-10,0.3783657180510198,0.010183308604176858,279.9949106209882,0.011259266780817671,
30,Fixed pairwise EB,5.820952122495044,0.15142216166506994,24642.13704577089,119.22224756461219,6.467804319754244e-15,1.542975814646159e-14,0.005059203294536709,240.8691894062373,0.01396530726728037,
30,EB-offset hybrid: main,5.801338356249593,0.1318083954196192,23774.419421838324,-748.495376367955,3.5942779955003268e-09,0.3375812900804276,0.008364985328670268,277.1030209571497,0.010907754292475614,5.0
30,EB-offset hybrid: pairwise,5.819799185236804,0.15026922440683066,24620.72761538363,97.81281717734964,6.34922420963459e-15,7.17123679687711e-15,0.004920381801827919,240.78882314659305,0.014040537055177136,1.0
31,Biased source,6.764496561832167,1.0949666010021932,37783.37777777778,13260.462979571501,0.8405535960255529,0.9732480774497423,0.10331303928314411,449.9999999999999,0.0022222222222222222,
31,Main-effect EB,5.633157422027893,-0.036372538802080356,22856.697092339164,-1666.217705867115,2.275240218211142e-11,0.5769771944744275,0.013395894985869673,287.98273033914575,0.010655121648404417,
31,Fixed pairwise EB,5.64016626809102,-0.02936369273895334,24645.564837579586,122.65003937330766,2.4823176122078522e-09,4.7332766183882645e-09,0.007391653844225167,222.4191977825012,0.018115283047582732,
31,EB-offset hybrid: main,5.592415549004498,-0.07711441182547585,22809.303595007597,-1713.6112031986813,5.08914376330409e-09,0.47589423540850984,0.011294829041798782,274.5537656097248,0.011323075841812571,10.0
31,EB-offset hybrid: pairwise,5.635473230499463,-0.034056730330510376,24566.23705262711,43.322254420832905,4.7697464737842e-15,9.036575208880212e-15,0.007042679510227196,221.73960695561496,0.018133408937666816,4.0
32,Biased source,6.878265197871221,1.208735237041247,39225.53333333333,14702.618535127054,0.9259626450554466,1.062502941273052,0.1105728363426422,449.9999999999999,0.0022222222222222222,
32,Main-effect EB,5.741321119285864,0.07179115845589035,23745.57218929976,-777.3426089065179,1.3919611973257108e-09,0.3774757151211869,0.01339242812386076,270.1987268375629,0.013551727859943997,
32,Fixed pairwise EB,5.762560139830796,0.09303017900082278,24366.769095513126,-156.145702693153,2.805834408245843e-15,8.491747596619634e-15,0.007863515232318334,220.80877297994238,0.02497800485189244,
32,EB-offset hybrid: main,5.728579493708057,0.05904953287808379,23969.117809363506,-553.7969888427724,1.171354896303086e-09,0.3593921636281889,0.013040421704743966,266.23327075966756,0.014799677687439951,5.0
32,EB-offset hybrid: pairwise,5.747782409673372,0.07825244884339799,24351.034530325887,-171.88026788039133,5.1075058001820035e-09,6.56226246339383e-09,0.00779783710911891,219.9966150769296,0.02507842948737509,2.0
33,Biased source,6.902036194066826,1.232506233236852,38734.4,14211.485201793723,0.9016688474640807,1.0155159535344185,0.10997730166639007,449.9999999999999,0.0022222222222222222,
33,Main-effect EB,5.738687762405812,0.06915780157583828,22153.783383121423,-2369.1314150848557,4.9368635733516515e-14,0.4235163476669905,0.012988667237689423,262.5530693104143,0.01268957697912347,
33,Fixed pairwise EB,5.763681162263645,0.09415120143367162,23854.64392322361,-668.270874982667,6.502140101755297e-11,9.485370593105958e-11,0.008464582713119197,179.00023828018453,0.030158493553630393,
33,EB-offset hybrid: main,5.739285616564537,0.06975565573456333,22134.96476310177,-2387.95003510451,1.440733367775171e-09,0.4239236107826863,0.013118186726237779,263.3084589225814,0.01251434839075161,1.0
33,EB-offset hybrid: pairwise,5.765340416737721,0.09581045590774728,23905.131203949284,-617.7835942569945,3.114068488254636e-15,4.750098780878575e-15,0.008398182613097327,179.69328429652808,0.02977800119903781,2.0
34,Biased source,6.874480967375329,1.2049510065453557,39225.399999999994,14702.485201793716,0.9320921482957993,1.0306037212285557,0.10982425004547594,449.9999999999999,0.0022222222222222222,
34,Main-effect EB,5.656062940194959,-0.013467020635014926,21521.097408006754,-3001.817390199525,4.945973118302614e-14,0.5206457224823959,0.011977277822967756,251.80544018084234,0.01677256840282264,
34,Fixed pairwise EB,5.747635534453055,0.07810557362308135,24251.989943773457,-270.92485443282203,1.7723780451889141e-09,2.5548069870672665e-09,0.005106812121749719,185.5882933512635,0.024395838837450702,
34,EB-offset hybrid: main,5.648669733328644,-0.020860227501329653,21700.124876769063,-2822.7899214372155,5.238106870477624e-09,0.47030058642299377,0.011364106281552442,248.12080555259027,0.01736322891779959,4.0
34,EB-offset hybrid: pairwise,5.743548837050023,0.0740188762200491,24244.71811583555,-278.19668237072983,3.0839982593538e-09,4.78635725678113e-09,0.0051747293890127555,185.2420282683821,0.02483575277329444,5.0
35,Biased source,7.203780786832664,1.5342508260026904,41244.933333333334,16722.018535127056,0.9700787420759304,1.0953019762892269,0.11625925135043244,449.9999999999999,0.0022222222222222222,
35,Main-effect EB,5.713019844950678,0.04348988412070476,23377.10039346162,-1145.8144047446585,8.803043590126053e-13,0.614112987273846,0.01492498762342686,255.24826070557953,0.01486554951769081,
35,Fixed pairwise EB,5.883694872408711,0.21416491157873718,25954.243386178267,1431.3285879719879,3.7464150000252514e-15,7.783384522517847e-15,0.004599511587832271,157.66096669228568,0.026525412273845,
35,EB-offset hybrid: main,5.719486741403732,0.04995678057375841,24213.309038647956,-309.60575955832246,1.500564000687106e-15,0.49965164998350703,0.01103428656308974,237.30681517569082,0.015788473266471877,12.0
35,EB-offset hybrid: pairwise,5.882652976555164,0.21312301572519043,25973.045564203054,1450.1307659967752,1.2436245721653731e-15,2.8661711438578426e-15,0.004458515590211683,157.32951307322546,0.02648421816901156,1.0
36,Biased source,7.1374461157973155,1.4679161549673418,42085.288888888885,17562.374090682606,1.0203147792705622,1.1551003460635532,0.1250695264985253,449.9999999999999,0.0022222222222222222,
36,Main-effect EB,5.54807112226454,-0.1214588385654336,22842.08913669694,-1680.8256615093378,3.69952662837909e-13,0.5840487237161717,0.014075154203083261,250.33974417437886,0.011789630736001774,
36,Fixed pairwise EB,5.613046671271522,-0.05648328955845194,25514.668982354124,991.7541841478451,3.6333397279408203e-09,6.76824606210004e-09,0.005475841991179407,151.2363011985032,0.033809157399092266,
36,EB-offset hybrid: main,5.532733383968821,-0.13679657686115299,23232.959528850202,-1289.9552693560763,6.827419324654852e-09,0.4894591427260768,0.010030993761010416,242.91622233632097,0.013410381735873804,7.0
36,EB-offset hybrid: pairwise,5.61310062218355,-0.05642933864642341,25506.376012378627,983.4612141723483,5.975263160694722e-15,9.767414281263418e-15,0.004929278649159249,149.53427989191906,0.03491785982336772,3.0
37,Biased source,7.163883536679353,1.4943535758493791,39534.86666666667,15011.95186846039,0.8995171219442724,1.00650851130457,0.1088943301618939,449.9999999999999,0.0022222222222222222,
37,Main-effect EB,5.71321591301226,0.04368595218228677,23133.971835453358,-1388.9429627529207,8.540197728864868e-15,0.4213725629643062,0.0153943063514059,280.4373881766358,0.014748036968553684,
37,Fixed pairwise EB,5.765222578731936,0.09569261790196215,24523.924392446155,1.0095942398766056,2.1698695163474048e-15,6.799101418543397e-15,0.009309579413076786,239.012251143704,0.019553570982618656,
37,EB-offset hybrid: main,5.707001742402832,0.03747178157285802,23480.626211682957,-1042.288586523322,2.644131615531242e-09,0.3936679502580733,0.014564988692279067,270.5797964889709,0.01545828675077951,6.0
37,EB-offset hybrid: pairwise,5.754448953149356,0.08491899231938227,24664.260049758122,141.34525155184383,4.4277852729107344e-15,1.1148140375416886e-14,0.008545873901263816,236.19889552872112,0.019100205003709278,7.0
38,Biased source,7.052248415032979,1.3827184542030055,39383.955555555556,14861.040757349278,0.9279240655718521,1.0365023983462205,0.11126286568439063,449.9999999999999,0.0022222222222222222,
38,Main-effect EB,5.698519504110106,0.028989543280132146,22762.63249302681,-1760.2823051794694,5.070722694069924e-11,0.5619109437385297,0.017270035825953805,264.70225227041146,0.015360689744959997,
38,Fixed pairwise EB,5.712789694199243,0.04325973336926925,25459.711206945973,936.796408739694,6.999110867402796e-10,9.279373606654411e-10,0.007045219992966313,197.24272270165244,0.028177881440616625,
38,EB-offset hybrid: main,5.698519504110106,0.028989543280132146,22762.632493026817,-1760.2823051794621,5.070722665414385e-11,0.5619109437385297,0.01727003582595384,264.7022522704114,0.015360689744959998,0.0
38,EB-offset hybrid: pairwise,5.712789694199243,0.04325973336926925,25459.711206945973,936.796408739694,6.999110867402796e-10,9.279373606654411e-10,0.007045219992966313,197.24272270165244,0.028177881440616625,0.0
39,Biased source,7.243660942898519,1.574130982068545,41150.933333333334,16628.018535127056,0.9965370131668101,1.11069954672019,0.12272149065572112,449.9999999999999,0.0022222222222222222,
39,Main-effect EB,5.676651051653025,0.007121090823051013,22825.498621621242,-1697.4161765850367,3.3630640826646727e-14,0.5384925752100442,0.013609868583957456,263.8096041701472,0.013178535954719163,
39,Fixed pairwise EB,5.7155932509958705,0.04606329016589683,24486.819835885377,-36.094962320901686,6.907060312958118e-10,1.3398523913062414e-09,0.008743222568467478,201.58700065140974,0.02004107893012357,
39,EB-offset hybrid: main,5.599772867558026,-0.06975709327194757,22780.999214830004,-1741.9155833762743,2.319050977643571e-09,0.4751133998012823,0.012992624601967385,246.59960430121643,0.013940441627328149,10.0
39,EB-offset hybrid: pairwise,5.659221863295421,-0.010308097534552196,24406.62938119793,-116.2854170083483,8.115082417865396e-16,1.1144119276023967e-15,0.008004919621410237,200.050479171639,0.018478564905159253,10.0
40,Biased source,7.146043775472855,1.4765138146428818,38327.57777777778,13804.662979571498,0.9850354994968036,1.1341602777621735,0.1198084482090463,449.9999999999999,0.0022222222222222222,
40,Main-effect EB,5.6664160143367255,-0.003113946493248143,21632.156892699288,-2890.757905506991,9.735750059646988e-10,0.4752133147185471,0.014687997789248057,273.2000249536851,0.011820895851784112,
40,Fixed pairwise EB,5.635969449037499,-0.03356051179247466,23089.62712697543,-1433.2876712308498,6.526495885421522e-15,1.198494899919192e-14,0.005754472980538757,204.70853599204023,0.018172364726061728,
40,EB-offset hybrid: main,5.661295987390783,-0.0082339734391903,21603.313760110752,-2919.6010380955267,2.9472714125055654e-09,0.44716848293529954,0.013359844134301364,269.7075953099688,0.012399479614778995,5.0
40,EB-offset hybrid: pairwise,5.633191497496929,-0.03633846333304458,23052.558700151112,-1470.3560980551665,2.0654810842799887e-13,3.376069867629631e-13,0.005482808845271904,204.62925661711216,0.018334949398750452,2.0
41,Biased source,7.232315960829162,1.5627859999991882,41997.91111111111,17474.996312904834,0.9491581359695529,1.0674356006775239,0.10702281696601593,449.9999999999999,0.0022222222222222222,
41,Main-effect EB,5.709269731343598,0.03973977051362443,23679.775593156286,-843.1392050499926,5.566818838338044e-09,0.43292191964981835,0.014937691264736744,286.6040812917357,0.01081962670129342,
41,Fixed pairwise EB,5.8160289341437235,0.14649897331374984,25705.43034218039,1182.5155439741102,1.123906200300007e-09,2.0851535309716946e-09,0.009647254564864201,228.27530305233245,0.014502089253567602,
41,EB-offset hybrid: main,5.696898204845883,0.02736824401590976,23908.579273263367,-614.3355249429114,8.499218866133778e-10,0.399513610271508,0.014655947522454473,281.94148319807374,0.011516892867642532,4.0
41,EB-offset hybrid: pairwise,5.8160289341437235,0.14649897331374984,25705.43034218039,1182.5155439741102,1.123906175233782e-09,2.0851534039954203e-09,0.009647254564864203,228.27530305233245,0.0145020892535676,0.0
42,Biased source,6.761884749166751,1.0923547883367775,37203.955555555556,12681.040757349278,0.815494114632481,0.9838743984910014,0.1005945856170073,449.9999999999999,0.0022222222222222222,
42,Main-effect EB,5.762854415657769,0.09332445482779494,22516.333473163246,-2006.5813250430328,8.396301597645193e-15,0.6123456977447971,0.014707746785981782,289.068620746471,0.009853113217384964,
42,Fixed pairwise EB,5.766835152588051,0.09730519175807739,25169.81370276156,646.8989045552808,3.299228785272815e-10,6.541335140201994e-10,0.005303836557294541,208.18026083812964,0.02135278177212348,
42,EB-offset hybrid: main,5.7278511036868975,0.05832114285692391,22874.61177854349,-1648.3030196627878,2.734489761406727e-09,0.5301104187837056,0.012555250769697279,279.3226510643205,0.010786094405428865,8.0
42,EB-offset hybrid: pairwise,5.753381668949044,0.08385170811907017,25204.830874428364,681.9160762220854,4.7033722191878445e-14,9.646476225104409e-14,0.004860522962375091,207.47347855834235,0.02137583031341203,2.0
43,Biased source,7.1491748468336995,1.479644886003726,41808.022222222215,17285.107424015936,0.928602345513501,1.0536684702770078,0.1155116141125112,449.9999999999999,0.0022222222222222222,
43,Main-effect EB,5.707562046850959,0.03803208602098529,22742.735985297575,-1780.1788129087035,5.065537564616323e-10,0.4604423478724239,0.0121619420074577,271.318031359644,0.010796182460122185,
43,Fixed pairwise EB,5.718299858130448,0.048769897300473986,24385.303424637885,-137.6113735683939,1.2823427801661828e-09,2.2032305534495068e-09,0.004890501815300171,223.17509466724067,0.01731106947967736,
43,EB-offset hybrid: main,5.700440162275409,0.030910201445434993,22818.93182955712,-1703.9829686491576,3.97619209462992e-09,0.4415707821898539,0.011776058417716674,267.18587744291517,0.010684611299664665,4.0
43,EB-offset hybrid: pairwise,5.718457842036279,0.0489278812063052,24396.446425195187,-126.4683730110919,6.5915383982800625e-15,1.8633776248459196e-14,0.004736675918004041,223.03454284123728,0.017324781573978192,1.0
44,Biased source,6.755620406997749,1.0860904461677752,35881.288888888885,11358.374090682606,0.8198265589020732,0.959534004836219,0.099835781115303,449.9999999999999,0.0022222222222222222,
44,Main-effect EB,5.6726098501133,0.0030798892833265867,21583.664947295587,-2939.2498509106917,2.5068043602086256e-10,0.4741796466946318,0.01370417237345841,298.3781621377604,0.011835908690545864,
44,Fixed pairwise EB,5.6366469112395405,-0.03288304959043309,22951.082851227366,-1571.831946978913,8.38845376982726e-11,1.364369110396932e-10,0.005738233254385228,239.40699664720182,0.017440934587019695,
