method,estimate,error,ess,main_l2,pair_l2,latent_z_l2,num_trees,rep
EB-offset hybrid: main,208.64555391159783,-0.7097032676291235,375.7876933419336,9.432128258307834e-10,0.2742964157102531,0.11250710451554237,13.0,569
EB-offset hybrid: pairwise,210.59862728542754,1.2433701062005866,318.1589940262027,1.4318731417886828e-14,1.3130054094357857e-14,0.05843777481411139,14.0,569
Naive respondents,202.0637654445318,-7.705442404169986,519.9999999999998,0.4682059292454023,0.14166480107872123,0.47469347514887916,0.0,570
OLS prediction,208.77331941880325,-0.9958884298985424,,,,,,570
EB main,207.5720535020397,-2.197154346662103,393.24436168929543,2.2423509116490787e-15,0.3919826117124548,0.12198317980503671,0.0,570
EB pairwise,207.62023529507033,-2.1489725536314666,376.13628678434316,2.022803996524065e-15,3.6562060002483005e-15,0.13432201462100707,0.0,570
EB-offset hybrid: main,208.35148055619453,-1.4177272925072657,395.3770557932737,4.918641350367399e-10,0.27781873973716265,0.09963226718380064,10.0,570
EB-offset hybrid: pairwise,208.0377681260084,-1.731439722693409,369.7142141530001,4.781741721397518e-09,6.219120789956985e-09,0.12677118592366465,12.0,570
Naive respondents,197.1431774030705,-11.228997376904488,489.00000000000006,0.4671193858587994,0.29221095958197413,0.5085519591414289,0.0,571
OLS prediction,206.86879835379838,-1.503376426176601,,,,,,571
EB main,205.7035564237266,-2.6686183562483734,337.6527825271502,9.447591018235459e-15,0.45570482230309367,0.24961106972871547,0.0,571
EB pairwise,208.44489875426535,0.07272397429036914,290.18544125104836,5.53738933028991e-13,1.4330150705965826e-12,0.07335227576592,0.0,571
EB-offset hybrid: main,206.28587541071778,-2.0862993692572047,319.1174853919148,2.0330684582455814e-10,0.3505344535580655,0.2058439235525706,12.0,571
EB-offset hybrid: pairwise,208.69774991835638,0.32557513838139585,286.7560056061814,1.9413392544177502e-14,2.298826755256896e-14,0.06112721064808917,10.0,571
Naive respondents,201.01076840022483,-10.327474665031957,506.9999999999999,0.45571546982733085,0.2606164075139201,0.47305089219821256,0.0,572
OLS prediction,211.43576841071248,0.09752534545569347,,,,,,572
EB main,210.51954626436037,-0.8186968008964186,339.6718929532058,6.493754172733981e-10,0.37857911822723633,0.1776567932307975,0.0,572
EB pairwise,213.01264614264375,1.6744030773869554,254.61502622462282,3.4108050536202574e-12,9.244149673326033e-12,0.057622123821334734,0.0,572
EB-offset hybrid: main,210.50159056314652,-0.8366525021102689,303.18317120970147,1.5537471007086133e-10,0.36695884241291954,0.1374952706740206,16.0,572
EB-offset hybrid: pairwise,213.55370905882543,2.2154659935686425,216.86477280802467,4.3686255280234904e-14,6.106642864331021e-14,0.11316826205898373,100.0,572
Naive respondents,197.99393427108103,-10.18322178059691,511.0,0.44746262105494367,0.20275844600131496,0.4579149954609123,0.0,573
OLS prediction,209.70381657928107,1.526660527603127,,,,,,573
EB main,208.48941635956885,0.3122603078909094,348.6560408568886,8.160724104719293e-10,0.16489697543052995,0.07752018749940086,0.0,573
EB pairwise,209.49966342135582,1.3225073696778793,329.5228918779425,5.388011252750312e-10,8.053878901588198e-10,0.04421617736001284,0.0,573
EB-offset hybrid: main,208.53944361325097,0.36228756157302655,341.2955197415258,7.252484532196431e-10,0.16092184959928035,0.07060649638107037,3.0,573
EB-offset hybrid: pairwise,209.36081255706674,1.1836565053887966,320.8732937511785,5.141492277831861e-09,3.940699202849566e-09,0.039470832081333555,3.0,573
Naive respondents,198.61301959982552,-11.372938726635681,508.0,0.440751093314396,0.21071552046416486,0.4721420533252228,0.0,574
OLS prediction,209.6738250733305,-0.3121332531306962,,,,,,574
EB main,208.96046909147765,-1.025489234983553,363.6791406029875,5.291738363843575e-10,0.19715166538522638,0.16837971524743542,0.0,574
EB pairwise,210.2927725275296,0.3068142010683914,329.67098473723297,7.105807383342943e-15,8.349528744452779e-15,0.05928710810727252,0.0,574
EB-offset hybrid: main,209.14834531557725,-0.8376130108839561,358.2920687292821,2.295773190883024e-09,0.1751607521487015,0.1531926538860283,2.0,574
EB-offset hybrid: pairwise,210.25870670136254,0.2727483749013402,327.9737533564542,1.0707526751455041e-10,2.433870705858924e-10,0.057969781659385065,1.0,574
Naive respondents,198.01156561654625,-8.944434489131083,505.00000000000034,0.37882218366711745,0.22386589270957732,0.4211447241475881,0.0,575
OLS prediction,205.15355488385393,-1.8024452218234046,,,,,,575
EB main,204.64742701571768,-2.3085730899596513,424.09935624599916,2.8498843231263104e-10,0.2553262202537276,0.16461821046315045,0.0,575
EB pairwise,205.9058432673627,-1.0501568383146207,399.4737817643511,1.0011641881902747e-12,1.2964763220966143e-12,0.05993125129426577,0.0,575
EB-offset hybrid: main,205.20990662273826,-1.7460934829390737,419.9757571101985,3.2084358954622285e-10,0.2013866242743039,0.14180900649281505,7.0,575
EB-offset hybrid: pairwise,206.06891674406958,-0.8870833616077505,399.7345011633959,1.0181425665266044e-15,8.444135151146179e-16,0.059883150453213775,4.0,575
Naive respondents,200.182818181847,-9.36572146708724,504.0000000000002,0.4300700184265447,0.22257665266690146,0.4717665792044505,0.0,576
OLS prediction,209.31164067547348,-0.23689897346076805,,,,,,576
EB main,208.21057437978342,-1.3379652691508284,373.0047309855371,1.2634446149767643e-15,0.24802902030741508,0.16887598737142756,0.0,576
EB pairwise,209.05738497547577,-0.49115467345848174,326.5400826318206,1.8144428068933477e-12,6.34036793514802e-12,0.05767486441576828,0.0,576
EB-offset hybrid: main,208.6352268101167,-0.9133128388175464,333.1645617199372,3.5613293532031115e-10,0.190791386701661,0.11496644610121455,25.0,576
EB-offset hybrid: pairwise,209.89986144313792,0.3513217942036704,312.47883082251684,2.5552490338935043e-15,2.5600639764833245e-15,0.03168541044596228,46.0,576
Naive respondents,196.5924778065947,-10.619141921467559,500.0000000000005,0.4250586818889764,0.15093566279397527,0.4533626956378684,0.0,577
OLS prediction,205.97014611957633,-1.2414736084859328,,,,,,577
EB main,204.0610275921136,-3.1505921359486706,348.05887593958397,1.3597661823776159e-14,0.2593771939539246,0.16939523871664847,0.0,577
EB pairwise,206.40317861022356,-0.8084411178386972,326.4621735062032,1.9387057794231185e-13,1.6965420204601397e-13,0.052906104775714086,0.0,577
EB-offset hybrid: main,204.86411192297754,-2.3475078050847173,362.85357001403463,4.605135912518016e-12,0.22396942117186583,0.14489043887829928,11.0,577
EB-offset hybrid: pairwise,206.69518059396145,-0.516439134100807,315.7975707586052,3.75007867862688e-14,4.777818995317309e-14,0.0397914422808309,16.0,577
Naive respondents,201.19181460450002,-7.810652786871998,519.0,0.42334948227492697,0.17443449850720952,0.4285970958502696,0.0,578
OLS prediction,207.4031985024474,-1.5992688889246267,,,,,,578
EB main,206.69429852391264,-2.3081688674593863,408.12555765422843,2.597567335590073e-09,0.20668497847747622,0.15735996904278018,0.0,578
EB pairwise,207.25782295398213,-1.7446444373898942,384.05388986120306,1.979218121281338e-15,1.0114976422345748e-14,0.09964939302642052,0.0,578
EB-offset hybrid: main,207.4761684839084,-1.5262989074636266,401.23577851376285,1.3960655467620052e-10,0.15366012907853976,0.13044669996614683,10.0,578
EB-offset hybrid: pairwise,207.57754071740266,-1.4249266739693667,377.64759131000693,2.758430678828314e-12,5.293094081955273e-12,0.1034168804354066,10.0,578
Naive respondents,199.9036520219208,-11.270018955779932,479.99999999999983,0.412511996438214,0.1502517822273969,0.4691173921407353,0.0,579
OLS prediction,208.78994985797843,-2.38372111972231,,,,,,579
EB main,207.23929873248,-3.934372245220743,341.88743845599515,1.1057496329986642e-14,0.38863518261392554,0.23158025721616254,0.0,579
EB pairwise,210.59811360890325,-0.5755573687974902,311.6841528178145,3.5237649468861544e-13,2.638762983349553e-13,0.0550304967979111,0.0,579
EB-offset hybrid: main,207.6540826046302,-3.5195883730705475,355.18213701990925,2.5527238382585067e-12,0.3628767826624008,0.22475016302702364,3.0,579
EB-offset hybrid: pairwise,210.5709246082619,-0.6027463694388473,306.46999526336026,1.2399486235049228e-15,1.4806248493489272e-15,0.06693898040920453,23.0,579
Naive respondents,199.18260630359862,-12.094095340441868,472.9999999999999,0.47574102662027346,0.2281187283239207,0.535254557670426,0.0,580
OLS prediction,211.35224113530282,0.07553949126233306,,,,,,580
EB main,209.78931269001603,-1.4873889540244534,306.38160575151096,5.84109960396598e-15,0.2766567376100525,0.23885290936188183,0.0,580
EB pairwise,211.8396070090655,0.5629053650250171,271.5291441463988,4.750911470085315e-15,5.075918517499553e-15,0.09895711979474403,0.0,580
EB-offset hybrid: main,210.56129012818056,-0.7154115158599268,283.41023631046875,1.4249216424335202e-14,0.1613003313586679,0.17597032108685884,12.0,580
EB-offset hybrid: pairwise,211.4197026840364,0.14300103999590874,258.4526889370169,6.870978348059644e-14,1.1466215823491333e-13,0.09250643323217528,5.0,580
Naive respondents,201.52653337558917,-7.556785162518736,489.00000000000006,0.4423897302760883,0.2626737560894825,0.432567764108347,0.0,581
OLS prediction,208.25652351385938,-0.8267950242485256,,,,,,581
EB main,207.3986323880275,-1.6846861500804096,383.9101973110573,9.662914678664011e-11,0.3138351214217583,0.13301665222326017,0.0,581
EB pairwise,208.9400594189784,-0.14325911912951028,312.9485112610679,3.4003004498141084e-15,7.019207380110517e-15,0.013367320150746218,0.0,581
EB-offset hybrid: main,207.36146523644106,-1.7218533016668403,378.2341047947807,8.809393349342359e-10,0.3130407295732638,0.12926273895782628,8.0,581
EB-offset hybrid: pairwise,209.39574033847455,0.3124218003666499,319.3705822486751,1.0745971923750941e-09,2.336210041847598e-09,0.01647670433457147,15.0,581
Naive respondents,198.2284246112836,-12.066265533702648,493.99999999999955,0.39613556333932565,0.19288865675009897,0.44613543826426866,0.0,582
OLS prediction,208.85437665194345,-1.4403134930427939,,,,,,582
EB main,208.0522241433071,-2.242466001679162,372.70480904086565,4.020439912474294e-15,0.16959451093347855,0.1553371241958569,0.0,582
EB pairwise,209.02891124008815,-1.2657789048980987,360.2217587481268,2.8268974722502438e-12,4.600076231542381e-12,0.09056670180989718,0.0,582
EB-offset hybrid: main,208.41236800665843,-1.8823221383278224,369.22303225584733,1.3707420662304516e-10,0.15465707932818065,0.14689431662266678,9.0,582
EB-offset hybrid: pairwise,209.23408235828975,-1.0606077866964938,361.542502383494,2.2590282554833303e-09,4.4444513042625005e-09,0.08861752672675505,5.0,582
Naive respondents,200.4949833334262,-10.106657806291224,489.00000000000006,0.4591666783093858,0.1715396949008804,0.47341314208330243,0.0,583
OLS prediction,208.9514331001034,-1.6502080396140286,,,,,,583
EB main,208.20399387728938,-2.397647262428052,372.2553830385353,3.927273205708376e-10,0.1838209198380978,0.1731104744607473,0.0,583
EB pairwise,208.73988316850242,-1.8617579712150132,345.4193281191882,7.976605471762779e-10,8.477419585932758e-10,0.1302954698459824,0.0,583
EB-offset hybrid: main,208.29623129725542,-2.305409842462012,370.9417821672559,4.982975648713952e-11,0.18579153500916115,0.1759267794119465,5.0,583
EB-offset hybrid: pairwise,209.21167546531902,-1.389965674398411,342.2476355195145,1.9714849738112814e-10,4.929654669868277e-10,0.11954677572578616,15.0,583
Naive respondents,200.32470192249878,-9.722820340967615,504.0000000000002,0.42436049219840866,0.1609262967407806,0.4407358569943054,0.0,584
OLS prediction,210.48325284897845,0.43573058551206145,,,,,,584
EB main,209.00569135038006,-1.0418309130863292,365.15416981462715,8.288691291975888e-14,0.21841720761371117,0.12916980671752903,0.0,584
EB pairwise,210.18010911522092,0.13258685175452456,336.14124035337704,3.2048928791727596e-15,4.603710743834419e-15,0.02819791592631903,0.0,584
EB-offset hybrid: main,209.08216524920846,-0.9653570142579326,362.0689987276213,2.3400117504395735e-09,0.1982632998251967,0.10720202994296497,5.0,584
EB-offset hybrid: pairwise,210.27754985598042,0.23002759251403404,334.5772057225121,6.758636189968123e-15,7.687509484182659e-15,0.033027212562714854,5.0,584
Naive respondents,199.0805990933865,-11.809668622113435,515.0000000000001,0.4043253629900311,0.11197451453104809,0.462320782918633,0.0,585
OLS prediction,210.60138256193306,-0.2888851535668664,,,,,,585
EB main,209.11283953322766,-1.7774281822722742,363.02974831336786,1.7445951127649408e-12,0.20480561418786034,0.17252072755508077,0.0,585
EB pairwise,209.8070112416934,-1.0832564738065287,342.81302455696414,9.968308338914471e-10,9.744422972308273e-10,0.09665770610980258,0.0,585
EB-offset hybrid: main,209.67771466594192,-1.2125530495580108,363.006468413627,9.020059590487134e-10,0.15875731908787025,0.1487447255751616,7.0,585
EB-offset hybrid: pairwise,209.90057313954546,-0.9896945759544735,346.3939550303849,5.6803295910227895e-15,7.941047106326107e-15,0.10048778402378258,4.0,585
Naive respondents,204.12484672193332,-8.41661930678302,508.0,0.47192829886044957,0.20286580593233483,0.47988293088708583,0.0,586
OLS prediction,214.62214339724662,2.0806773685302744,,,,,,586
EB main,213.41942270297827,0.8779566742619238,351.47677993165286,1.3825413544283398e-09,0.26401388713956964,0.12985887651594447,0.0,586
EB pairwise,215.60367566883906,3.062209640122717,303.18989931225406,6.938289039786129e-14,6.899021574827386e-14,0.15600698429433404,0.0,586
EB-offset hybrid: main,213.36374461762702,0.8222785889106774,338.4377102133204,2.7882635888131856e-11,0.2566587198491149,0.09671257318432026,9.0,586
EB-offset hybrid: pairwise,215.9348010846259,3.393335055909546,293.4541729239569,4.284127715971464e-16,1.9823662103877498e-15,0.17458910878837508,21.0,586
Naive respondents,200.7346930734222,-11.44827246081735,477.00000000000034,0.45406508552415753,0.13750292545002496,0.4909856349058805,0.0,587
OLS prediction,210.42213086330977,-1.7608346709297678,,,,,,587
EB main,208.47205431168953,-3.71091122255001,322.7767828767724,4.250919102762013e-09,0.40935735788599326,0.18805126618471746,0.0,587
EB pairwise,210.12470792097744,-2.0582576132621,304.3684044427885,1.056448612217709e-11,3.341943490825367e-11,0.12327543165331008,0.0,587
EB-offset hybrid: main,209.15043340499727,-3.03253212924227,332.5472468620319,1.3850652710109567e-15,0.29607807198026864,0.1754857308839863,4.0,587
EB-offset hybrid: pairwise,210.43074773413906,-1.7522178001004818,308.2408880559072,2.2476827921585145e-15,1.7948260926753416e-15,0.12195816706583222,8.0,587
Naive respondents,199.14720116390632,-9.947846952359896,489.00000000000006,0.45274418528399507,0.12743214332391842,0.4748596194149916,0.0,588
OLS prediction,209.73062873510773,0.6355806188415158,,,,,,588
EB main,208.5732685930061,-0.5217795232601077,331.33075424531506,3.107054303059409e-15,0.1791084219164379,0.15353115919352503,0.0,588
EB pairwise,208.90460514955913,-0.1904429667070815,309.37681115972947,1.6491156168393604e-14,2.896318259272178e-14,0.11394270715684185,0.0,588
EB-offset hybrid: main,208.71921802579342,-0.3758300904727889,318.1990642463895,9.003149626506634e-11,0.19073371714302748,0.16435410990650404,10.0,588
EB-offset hybrid: pairwise,208.85669191972366,-0.23835619654255424,306.7150089176671,3.1150556751696935e-14,7.511288145931593e-14,0.12559585969009593,7.0,588
Naive respondents,202.64182132345113,-9.439026864773496,472.00000000000017,0.44987827350267334,0.1797735007036034,0.4650252217893422,0.0,589
OLS prediction,211.9119761332501,-0.16887205497451419,,,,,,589
EB main,211.38897822872912,-0.6918699594955058,352.10975664650437,8.514188731596377e-11,0.23708270032558487,0.15077415833420543,0.0,589
EB pairwise,212.13934612921287,0.058497940988246455,309.3144662892666,3.1634728348795536e-15,4.50180361678614e-15,0.031086445541169166,0.0,589
EB-offset hybrid: main,211.968555959872,-0.11229222835262931,326.35457463546584,4.786825518552488e-10,0.17813484587306613,0.11805772190348855,17.0,589
EB-offset hybrid: pairwise,212.29555868584197,0.21471049761734662,292.05051522204695,5.648327357406443e-09,7.43080887059172e-09,0.04799826291604985,24.0,589
Naive respondents,200.24381708645134,-9.989211096625837,492.0000000000003,0.44153295212149357,0.13320986900154752,0.4549452042469817,0.0,590
OLS prediction,209.75398587074568,-0.47904231233150085,,,,,,590
EB main,208.08670762121668,-2.146320561860506,341.26997258205023,9.752897412688821e-14,0.3832616648453689,0.16688620495392917,0.0,590
EB pairwise,210.13474427552688,-0.09828390755029659,296.7829204569585,1.757295676228763e-10,4.400903391496369e-10,0.05070691480014736,0.0,590
EB-offset hybrid: main,208.08670762121668,-2.146320561860506,341.26997258205023,9.752897412688821e-14,0.3832616648453689,0.16688620495392917,0.0,590
